productId,title,url,price,currency,onSale,originalPrice,rating,reviewCount,shopName,shopUrl,imageUrl,scrapedAt,popularity
1732709928,Personalized Cyberpunk AirPods Pro 3 2 1 Case | Custom Engraved Gift for Men,https://www.etsy.com/listing/1732709928/personalized-cyberpunk-airpods-case,29.4,USD,True,41.99,4.9,624,Lunafog,https://www.etsy.com/shop/Lunafog,https://i.etsystatic.com/52707759/r/il/182b55/7867016408/il_794xN.7867016408_8w3o.jpg,2026-07-15T09:15:26.810Z,0.61
4534989983,"Whimsigoth Collage Case for AirPods, Protective Cover bundle with Keychain, Anti Lost Strap",https://www.etsy.com/listing/4534989983/whimsigoth-collage-case-for-airpods,14.69,USD,True,20.98,4.6,6600,Kmstores,https://www.etsy.com/shop/Kmstores,https://i.etsystatic.com/26674129/r/il/4abc5e/8230309108/il_794xN.8230309108_b4oe.jpg,2026-07-15T09:15:26.810Z,0.73
4434266625,"Full Grain Leather Headphone Case, AirPods Max, Sony WH-1000XM Series, Travel Organizer",https://www.etsy.com/listing/4434266625/leather-case-for-airpods-max-case-sony,60.76,USD,True,98.0,4.7,106,VicBit,https://www.etsy.com/shop/VicBit,https://i.etsystatic.com/55109366/r/il/754def/7957647613/il_794xN.7957647613_iurb.jpg,2026-07-15T09:15:26.810Z,0.22
4343846879,"Sterling Silver Bow Ear Cuff: Earplug Earring / Earbud Holder, Sensitive Ears, Non-Piercing | Gift Ready",https://www.etsy.com/listing/4343846879/sterling-silver-bow-ear-cuff-earplug,24.64,USD,True,28.99,4.9,185,MoonBreezeUS,https://www.etsy.com/shop/MoonBreezeUS,https://i.etsystatic.com/53646532/r/il/2f31c5/7188553837/il_794xN.7188553837_5ln6.jpg,2026-07-15T09:15:26.810Z,0.31
1708167380,"Custom Engraved Wood AirPods Pro3 1/2 Case, Wooden Protective Cover for Airpods , Earpods Cover with Keychain, Christmas Gift",https://www.etsy.com/listing/1708167380/custom-engraved-wood-airpods-pro3-12,45.99,USD,False,,4.7,1400,SiegosDesign,https://www.etsy.com/shop/SiegosDesign,https://i.etsystatic.com/30876536/r/il/153e2a/7337226389/il_794xN.7337226389_2psn.jpg,2026-07-15T09:15:26.810Z,0.78
4473873717,Handmade Pearl AirPods Holder Earrings | Multifunctional Beaded Ear Jewelry Anti-Loss Chain | Elegant Practical Gift Never Lose Your Earbuds,https://www.etsy.com/listing/4473873717/handmade-pearl-airpods-holder-earrings,21.19,USD,False,,4.9,25,TheLauMoCollection,https://www.etsy.com/shop/TheLauMoCollection,https://i.etsystatic.com/59231206/r/il/7f5079/7865904733/il_794xN.7865904733_swzv.jpg,2026-07-15T09:15:26.810Z,0.18
1110147039,Handmade Boho AirPods Strap: Blue & Green Yarn Wrapped Cord,https://www.etsy.com/listing/1110147039/handmade-boho-airpods-strap-blue-green,25.0,USD,False,,4.9,369,LoopoutHandmade,https://www.etsy.com/shop/LoopoutHandmade,https://i.etsystatic.com/22528783/r/il/e11d5b/3490785417/il_794xN.3490785417_nvpj.jpg,2026-07-15T09:15:26.810Z,0.57
587779060,Earbud Holder / Earphone Wrap - Organizer - Free Shipping - Amish Handmade Leather - Made in USA,https://www.etsy.com/listing/587779060/earbud-holder-earphone-wrap-organizer,12.99,USD,False,,4.9,9000,AmishLeatherWorks,https://www.etsy.com/shop/AmishLeatherWorks,https://i.etsystatic.com/12235498/r/il/0867f6/2045750772/il_794xN.2045750772_9ah5.jpg,2026-07-15T09:15:26.810Z,0.97
4423972280,Cool Snoopy Listening with Headphones AirPod Case | Music Note Stars,https://www.etsy.com/listing/4423972280/snoopy-listening-with-headphones-airpod,30.45,USD,False,,4.9,71,FeynestDesign,https://www.etsy.com/shop/FeynestDesign,https://i.etsystatic.com/61766459/r/il/8e1091/8022557594/il_794xN.8022557594_ozhb.jpg,2026-07-15T09:15:26.810Z,0.33
1863285789,"Personalized headphone case, Airpods Max Case (compatible with all brands), leather headphone protective case, Custom headphone case",https://www.etsy.com/listing/1863285789/personalized-headphone-case-airpods-max,29.27,USD,True,30.81,4.7,164,SweetSagaNest,https://www.etsy.com/shop/SweetSagaNest,https://i.etsystatic.com/51661760/r/il/ebade6/8132349759/il_794xN.8132349759_8z4k.jpg,2026-07-15T09:15:26.810Z,0.3
4475373296,"Strawberry Cord Organizer, Linen Earbud Holder, Headphone Wrap, Charging Case, Tech Accessory",https://www.etsy.com/listing/4475373296/strawberry-cord-organizer-linen-earbud,15.99,USD,True,19.99,5.0,215,TheStitchTale,https://www.etsy.com/shop/TheStitchTale,https://i.etsystatic.com/61371279/r/il/7d738a/7875431097/il_794xN.7875431097_s22r.jpg,2026-07-15T09:15:26.810Z,0.46
4432930883,"Custom Wood AirPods Case, Personalized Protective Earpods Cover,Airpods Pro Case,Birthday Gift",https://www.etsy.com/listing/4432930883/birthday-gift-engraved-wood-airpods-case,16.99,USD,True,42.48,4.9,109,FALCONLLC,https://www.etsy.com/shop/FALCONLLC,https://i.etsystatic.com/56267842/r/il/122476/7554960368/il_794xN.7554960368_2ty9.jpg,2026-07-15T09:15:26.810Z,0.26
4414265075,"Handmade Gothic Resin AirPods Case, Red Eyes, Noir Style",https://www.etsy.com/listing/4414265075/handmade-gothic-resin-airpods-case-red,42.38,USD,False,,4.9,15,ETERNALDAYStore,https://www.etsy.com/shop/ETERNALDAYStore,https://i.etsystatic.com/58247025/r/il/c47b8d/7455116740/il_794xN.7455116740_juf4.jpg,2026-07-15T09:15:26.810Z,0.14
4401038181,"Golf Ball Bluetooth Earbuds Wireless 5.4 ANC, fathers day gift,gift for dad",https://www.etsy.com/listing/4401038181/golf-ball-bluetooth-earbuds-wireless-54,16.49,USD,True,32.99,4.9,8,KDYNIXShop,https://www.etsy.com/shop/KDYNIXShop,https://i.etsystatic.com/62885163/r/il/17365c/8248965616/il_794xN.8248965616_g5yq.jpg,2026-07-15T09:15:26.810Z,0.13
1533717491,Rose Gold AirPods Anti-Loss Earrings/Loop Earrings: Minimalist Copper Earring Clips,https://www.etsy.com/listing/1533717491/rose-gold-airpods-anti-loss-earrings,11.74,USD,True,14.67,4.9,707,LeopardStickerStudio,https://www.etsy.com/shop/LeopardStickerStudio,https://i.etsystatic.com/36441218/r/il/b12a80/5230910601/il_794xN.5230910601_g7er.jpg,2026-07-15T09:15:26.810Z,0.48
4387423122,"Quilted Handmade AirPods Case, AirPods  pro Pouch, AirPod Holder, Travel Case, Cute Gift, Headphones Case, AirPods 123, Christmas gift",https://www.etsy.com/listing/4387423122/quilted-handmade-airpods-case-airpods,18.19,USD,True,25.99,4.9,974,CuteNaturalDesign,https://www.etsy.com/shop/CuteNaturalDesign,https://i.etsystatic.com/48498067/r/il/02da8a/7289317798/il_794xN.7289317798_jbdf.jpg,2026-07-15T09:15:26.810Z,0.6
4458893851,Cable Tidy Pouch Set. In-Ear Headphone Case. Personalised Wired Earphone Holder.,https://www.etsy.com/listing/4458893851/in-ear-headphone-case-personalised-wired,29.41,USD,False,,5.0,4400,studiolowen,https://www.etsy.com/shop/studiolowen,https://i.etsystatic.com/17903249/r/il/d5f486/7717908384/il_794xN.7717908384_9sbg.jpg,2026-07-15T09:15:26.810Z,0.75
4424375386,Plaid Wireless Earphone Case with Lace Sweet Aesthetic AirPods Protection Bag Portable Soft Shell Headphone Storage Pouch for Travel,https://www.etsy.com/listing/4424375386/plaid-wireless-earphone-case-with-lace,18.26,USD,False,,5.0,26,LittleThinkerStudios,https://www.etsy.com/shop/LittleThinkerStudios,https://i.etsystatic.com/62826666/r/il/f77b7f/7556481403/il_794xN.7556481403_iro8.jpg,2026-07-15T09:15:26.810Z,0.17
4341194121,Yahaha! Korok AirPods case The Legend of Zelda Headphone Cover Zelda Gift AirPods Pro 3,https://www.etsy.com/listing/4341194121/yahaha-korok-airpods-case-the-legend-of,4.19,USD,True,5.98,5.0,894,Praulensshop,https://www.etsy.com/shop/Praulensshop,https://i.etsystatic.com/57009595/r/il/ac06a0/7099595845/il_794xN.7099595845_pdgp.jpg,2026-07-15T09:15:26.810Z,0.62
1583984131,"Black Punk Spikes Earplugs Earrings for Loops or AirPod Earbuds Holder, Hypoallergenic Earrings for Autism, ADHD, Anxiety, Moms, Concerts",https://www.etsy.com/listing/1583984131/black-punk-spikes-earplugs-earrings-for,23.49,USD,False,,5.0,224,TheAupossum,https://www.etsy.com/shop/TheAupossum,https://i.etsystatic.com/45367040/r/il/b871b0/5419828578/il_794xN.5419828578_ijf6.jpg,2026-07-15T09:15:26.810Z,0.61
1783856044,Cozy Cute Bear Hugging AirPods Holder Clip Snap • handmade coin purse bag pouch case,https://www.etsy.com/listing/1783856044/cozy-cute-bear-hugging-airpods-holder,26.0,USD,False,,4.9,533,CrochetCafeShop,https://www.etsy.com/shop/CrochetCafeShop,https://i.etsystatic.com/18995061/r/il/7ab70b/6337887883/il_794xN.6337887883_be72.jpg,2026-07-15T09:15:26.810Z,0.55
1222409477,Personalised AirPods Pro 3 2 1 Case / Dark Brown Premium Genuine Leather Airpod Cover / Apple AirPod Case Holder / Multiple Colour Options,https://www.etsy.com/listing/1222409477/personalised-airpods-pro-3-2-1-case-dark,39.46,USD,True,56.36,4.9,5500,CotswoldWears,https://www.etsy.com/shop/CotswoldWears,https://i.etsystatic.com/26614962/r/il/bc27a7/3949430174/il_794xN.3949430174_r9d1.jpg,2026-07-15T09:15:26.811Z,0.93
1014871710,"Personalized AirPod Pro Case Decal, Custom Name Sticker",https://www.etsy.com/listing/1014871710/personalized-airpod-pro-case-decal,4.09,USD,False,,4.9,1400,DangelaDecor,https://www.etsy.com/shop/DangelaDecor,https://i.etsystatic.com/10057783/r/il/fd7731/8223335125/il_794xN.8223335125_o96r.jpg,2026-07-15T09:15:26.811Z,0.93
1411934868,"Personalized Wooden AirPods Pro Case, for AirPods 1/2/3/4, Custom EarPods Cover with keychain, QI wireless charging, Gift for Birthday",https://www.etsy.com/listing/1411934868/personalized-wooden-airpods-pro-case-for,17.25,USD,True,23.0,4.9,1400,Memoryment,https://www.etsy.com/shop/Memoryment,https://i.etsystatic.com/36710056/r/il/5bb008/4666657042/il_794xN.4666657042_55fw.jpg,2026-07-15T09:15:26.811Z,0.79
4426880982,"Personalized Leather Case for AirPods Pro 3 & AirPods 4, Precision Fit (Not Universal), Monogram Tech Gift for Men, Vintage Protective Cover",https://www.etsy.com/listing/4426880982/personalized-leather-case-for-airpods,39.0,USD,False,,4.9,142,CraftedManStudio,https://www.etsy.com/shop/CraftedManStudio,https://i.etsystatic.com/62264390/r/il/3d96a9/7572084339/il_794xN.7572084339_ocdy.jpg,2026-07-15T09:15:26.811Z,0.32
4373336717,Striped Airpods Case Airpods 4 Case Modern Design Tech Accessory Gifts For Teen Girls Preppy Style Wireless Holder Custom Name Monogram Gift,https://www.etsy.com/listing/4373336717/striped-airpods-case-airpods-4-case,17.39,USD,True,28.99,4.8,128,GiftShopGreetings,https://www.etsy.com/shop/GiftShopGreetings,https://i.etsystatic.com/47932490/r/il/caea4b/7791262577/il_794xN.7791262577_p5yz.jpg,2026-07-15T09:15:26.811Z,0.32
1055041727,Shell Earphone Tidy + Cable Organiser *US TARIFFS COVERED*,https://www.etsy.com/listing/1055041727/shell-earphone-tidy-cable-organiser-us,14.01,USD,False,,4.9,3000,SbriStudio,https://www.etsy.com/shop/SbriStudio,https://i.etsystatic.com/22414130/r/il/6b7e3d/3217847566/il_794xN.3217847566_9iac.jpg,2026-07-15T09:15:26.811Z,0.84
4488702233,AirPods Max  Cover Set 4pc | Anti-Sag Headband Ear Cup Protector Full Silicone Case Generations 1 and 2,https://www.etsy.com/listing/4488702233/airpods-max-cover-set-4pc-anti-sag,30.67,USD,True,51.11,4.7,88,ForArtGoods,https://www.etsy.com/shop/ForArtGoods,https://i.etsystatic.com/40941129/r/il/326ed5/7913092324/il_794xN.7913092324_b04v.jpg,2026-07-15T09:15:26.811Z,0.33
910662457,"Fabric Earbud Case: Zipper or Magnetic Snap, Keyring Travel Case",https://www.etsy.com/listing/910662457/fabric-earbud-case-zipper-or-magnetic,14.5,USD,False,,5.0,3300,StitcheryStationAlma,https://www.etsy.com/shop/StitcheryStationAlma,https://i.etsystatic.com/5922044/r/il/e61327/5593086554/il_794xN.5593086554_3tkq.jpg,2026-07-15T09:15:26.811Z,0.88
4460285223,Leather Airpod Pro 3 Case Personalized Gift Tech Accessory Keyring Holder Custom Monogram Protection Shockproof Design Engraved Earbud Cover,https://www.etsy.com/listing/4460285223/leather-airpod-pro-3-case-personalized,14.73,USD,True,24.55,5.0,837,BellagendaGifts,https://www.etsy.com/shop/BellagendaGifts,https://i.etsystatic.com/32208086/r/il/254dee/7781702803/il_794xN.7781702803_oo67.jpg,2026-07-15T09:15:26.811Z,0.7
4533458912,"Magnetic hard case for IEM eartips, 3D printed eartips organizer storage, earbud tips storage box, custom earphone accessory holder",https://www.etsy.com/listing/4533458912/magnetic-hard-case-for-iem-eartips-3d,19.99,USD,True,24.99,5.0,48,AlmaLeatherCraft,https://www.etsy.com/shop/AlmaLeatherCraft,https://i.etsystatic.com/18419932/r/il/268ab0/8219179144/il_794xN.8219179144_k0rl.jpg,2026-07-15T09:15:26.811Z,0.1
4517486043,"Silicone AirPods Pro Case, Soft Matte Protective Cover with Carabiner",https://www.etsy.com/listing/4517486043/silicone-airpods-pro-case-soft-matte,13.67,USD,True,17.09,4.6,165,CASEROOMSTORE,https://www.etsy.com/shop/CASEROOMSTORE,https://i.etsystatic.com/66053012/r/il/9b8cba/8153021039/il_794xN.8153021039_cpsa.jpg,2026-07-15T09:15:26.811Z,0.3
4519481829,"Handmade Leather AirPods Case – Vintage Style, Cowhide",https://www.etsy.com/listing/4519481829/handmade-leather-airpods-case-vintage,38.38,USD,True,89.25,4.9,175,TrueLeatherLUXE,https://www.etsy.com/shop/TrueLeatherLUXE,https://i.etsystatic.com/60092116/r/il/ac5572/7495578675/il_794xN.7495578675_plt8.jpg,2026-07-15T09:15:26.811Z,0.35
4469004042,Genuine Leather Carry Case for AirPods Max Luxury Wireless Headphone Satchel & Cosmetic Travel Bag Stylish Portable Storage Organizer,https://www.etsy.com/listing/4469004042/genuine-leather-carry-case-for-airpods,0.5,USD,True,1.0,4.6,20,EngravedLeatherCo,https://www.etsy.com/shop/EngravedLeatherCo,https://i.etsystatic.com/63257493/r/il/e40657/7785785344/il_794xN.7785785344_te95.jpg,2026-07-15T09:15:26.811Z,0.07
4527207174,"Croissant AirPods Case with Pastry Charm, Cute 3D Food AirPods  Case Cover, Realistic Bread Earbud Protector, Funny Foodie Gift for Her",https://www.etsy.com/listing/4527207174/croissant-airpods-case-with-pastry-charm,19.5,USD,True,30.0,4.0,7,SyncLayer,https://www.etsy.com/shop/SyncLayer,https://i.etsystatic.com/62155071/r/il/e6ce79/8172855924/il_794xN.8172855924_t14s.jpg,2026-07-15T09:15:26.811Z,0.1
4527116684,Genuine Apple AirPods 1st Generation A1523 AirPod RIGHT Side Ear Only - Great Cond,https://www.etsy.com/listing/4527116684/genuine-apple-airpods-1st-generation,21.99,USD,False,,4.5,22,Jetunastar,https://www.etsy.com/shop/Jetunastar,https://i.etsystatic.com/60173640/r/il/5556a4/7310531259/il_794xN.7310531259_tc7e.jpg,2026-07-15T09:15:26.811Z,0.13
832587749,"3D Printed Earbud Cable Wrap with Carabiner – Geometric Cord Holder, Backpack Cable Strap",https://www.etsy.com/listing/832587749/3d-printed-earbud-cable-wrap-carabiner,6.95,USD,False,,4.9,1100,Hexagizmo,https://www.etsy.com/shop/Hexagizmo,https://i.etsystatic.com/15213879/r/il/28da50/8062095652/il_794xN.8062095652_l949.jpg,2026-07-15T09:15:26.811Z,0.87
1862632946,"Silicone Airpod Holder Strap: Anti-Loss, Secure Fit",https://www.etsy.com/listing/1862632946/silicone-airpod-holder-strap-anti-loss,23.67,USD,False,,4.9,75,MiniMagna,https://www.etsy.com/shop/MiniMagna,https://i.etsystatic.com/20306976/r/il/8472c9/6657697368/il_794xN.6657697368_hlqc.jpg,2026-07-15T09:15:26.811Z,0.38
4509690264,Handmade AirPods Pouch | Earbuds Case,https://www.etsy.com/listing/4509690264/handmade-airpods-pouch-earbuds-case,10.0,USD,False,,5.0,2,JensiMade,https://www.etsy.com/shop/JensiMade,https://i.etsystatic.com/63081155/r/il/9d7486/8097736069/il_794xN.8097736069_ckla.jpg,2026-07-15T09:15:26.811Z,0.07
1804036363,"Handmade leather AirPods cases. All models, including AirPods Pro 3.",https://www.etsy.com/listing/1804036363/handmade-leather-airpods-cases-all,39.0,USD,False,,5.0,92,KitaArtovich,https://www.etsy.com/shop/KitaArtovich,https://i.etsystatic.com/27887038/r/il/7f38ee/8261642407/il_794xN.8261642407_hdto.jpg,2026-07-15T09:15:26.811Z,0.23
4501940684,"Retro Leather Airpods 4 3 2 & Pro 2 3 Cover, Handmade Protective Apple Earpods Cover,Personalized Gift AirPods Case, gift for him/her",https://www.etsy.com/listing/4501940684/retro-leather-airpods-4-3-2-pro-2-3,15.91,USD,True,39.78,4.7,3,FadedColorTreasures,https://www.etsy.com/shop/FadedColorTreasures,https://i.etsystatic.com/64279227/r/il/2c12b7/8073428063/il_794xN.8073428063_4z8v.jpg,2026-07-15T09:15:26.811Z,0.07
1531830171,"Leather Keychain Pouch: Handmade Boxy Coin Purse, Earphone Case",https://www.etsy.com/listing/1531830171/leather-keychain-pouch-handmade-boxy,31.3,USD,False,,4.9,4100,PuntoBelle,https://www.etsy.com/shop/PuntoBelle,https://i.etsystatic.com/8136224/r/il/87872e/5176718107/il_794xN.5176718107_26cf.jpg,2026-07-15T09:15:26.811Z,0.89
4522126957,Personalized AirPods Case – Custom Photo for AirPods Pro 1/2/3/4 Protective Hard PC Cover Full Wrap Glossy Print with Keychain,https://www.etsy.com/listing/4522126957/personalized-airpods-case-custom-photo,18.01,USD,False,,5.0,2,SusutifyGifts,https://www.etsy.com/shop/SusutifyGifts,https://i.etsystatic.com/65337108/r/il/28078f/8185940119/il_794xN.8185940119_6fec.jpg,2026-07-15T09:15:26.811Z,0.19
1030298827,Ear Phone Organizer / Cable Wrap / Holder / Earbuds / Wire / Purse / Backpack,https://www.etsy.com/listing/1030298827/ear-phone-organizer-cable-wrap-holder,7.0,USD,False,,4.7,8600,McMaster3D,https://www.etsy.com/shop/McMaster3D,https://i.etsystatic.com/16430664/r/il/92373e/3123945226/il_794xN.3123945226_owph.jpg,2026-07-15T09:15:26.811Z,0.86
4469542042,"Personalized Leather Earphone Case, Custom Name Coin Purse, Round Earbud Holder, Mini Keychain Wallet",https://www.etsy.com/listing/4469542042/personalized-leather-earphone-case,16.06,USD,True,17.85,4.5,1400,ValViolet,https://www.etsy.com/shop/ValViolet,https://i.etsystatic.com/34355009/r/il/0f1387/7789379558/il_794xN.7789379558_epoz.jpg,2026-07-15T09:15:26.811Z,0.73
1244238256,AirPod Case AirPod Pro Case Mountains Wood Style AirPods Case Unique Matte Glossy Keychain Apple Ear Phones Outdoors Hiking AirPod 1st 2nd,https://www.etsy.com/listing/1244238256/airpod-case-airpod-pro-case-mountains,24.99,USD,False,,4.8,7800,Suite7Seven,https://www.etsy.com/shop/Suite7Seven,https://i.etsystatic.com/13210285/r/il/92c6ab/4018043207/il_794xN.4018043207_4j1n.jpg,2026-07-15T09:15:26.811Z,0.86
1667420546,"Earphones Holder Chain, Headphone Holders, Earphones Necklace Holder, Gold Chain, Silver Chain, Music Lover, Tech Accessories, Gifts For Her",https://www.etsy.com/listing/1667420546/earphones-holder-chain-headphone-holders,26.64,USD,True,40.99,4.8,5000,NourashJewelry,https://www.etsy.com/shop/NourashJewelry,https://i.etsystatic.com/32708301/r/il/565b35/5823683577/il_794xN.5823683577_dduz.jpg,2026-07-15T09:15:50.461Z,0.9
4488835313,"Anime Fanart AirPods Case for AirPods Pro 3 2 1, AirPod 4 3 2 1 Gen, Protective Cover with Keychain",https://www.etsy.com/listing/4488835313/anime-fanart-airpods-case-for-airpods,13.53,USD,True,18.04,4.6,4800,euland,https://www.etsy.com/shop/euland,https://i.etsystatic.com/30339207/r/il/4e8bfc/7961820127/il_794xN.7961820127_uj9k.jpg,2026-07-15T09:15:50.461Z,0.76
